"site","latitude","longitude"
122170,41.324,-81.825
122171,41.628,-87.44
122172,43.868,-69.499
122173,44.927,-92.966
122174,41.377,-85.458
122175,33.058,-87.034
122176,31.274,-89.39
122177,44.562,-63.929
122178,46.794,-71.265
122179,42.15,-93.589
122180,34.896,-82.217
122181,35.269,-76.617
122182,44.525,-75.026
122183,41.882,-87.802
122184,46.789,-84.344
122185,40.038,-75.343
122186,46.644,-88.48
122187,44.98,-93.169
122188,44.904,-68.968
122189,43.696,-79.383
122190,44.559,-80.942
122191,42.216,-71.085
122192,44.957,-93.448
122193,38.97,-77.024
122194,33.808,-84.462
122195,45.081,-85.048
122196,41.873,-87.653
122197,44.656,-63.656
122198,42.442,-76.544
122199,41.627,-91.529
122200,47.451,-52.786
122201,41.664,-86.183
122202,39.842,-86.172
122203,41.611,-81.302
122204,44.813,-68.763
122205,41.171,-81.309
122206,42.279,-71.807
122207,42.996,-88.446
122208,29.352,-81.089
122209,43.308,-89.618
122210,43.284,-89.631
122211,41.566,-70.616
122212,35.658,-78.471
122213,29.632,-82.371
122214,45.349,-76.041
122215,43.448,-80.554
122216,33.489,-89.265
122217,44.894,-93.386
122218,41.191,-81.576
122219,46.696,-83.382
122220,46.209,-60.312
122221,28.193,-82.731
122222,40.457,-80.191
122223,35.55,-82.354
122224,36.153,-81.866
122225,42.372,-77.353
122226,45.575,-73.658
122227,45.408,-75.709
122228,42.579,-82.802
122229,39.407,-84.304
122230,43.236,-89.675
122231,36.028,-86.862
122232,45.293,-92.762
122233,43.272,-89.752
122234,33.852,-84.233
122235,43.408,-79.96
122236,41.364,-81.274
122237,43.64,-80.144
122238,43.668,-87.728
122239,27.539,-80.39
122240,36.299,-92.372
122241,29.62,-82.325
122242,44.909,-93.285
122243,41.938,-87.73
122244,38.918,-75.916
122245,44.91,-71.88
122246,40.058,-78.905
122247,40.023,-75.422
122248,40.6,-75.011
122249,44.989,-93.231
122250,45.486,-73.409
122251,42.262,-87.857
122252,43.647,-79.382
122253,40.11,-88.222
122254,46.209,-60.261
122255,42.451,-82.971
122256,43.273,-73.166
122257,41.65,-91.52
122258,41.256,-73.852
122259,41.742,-87.862
122260,43.545,-73.079
122261,39.064,-78.066
122262,44.522,-69.661
122263,39.267,-85.05
122264,36.099,-78.117
122265,41.965,-87.611
122266,40.697,-74.503
122267,44.921,-93.487
122268,35.028,-83.962
122269,48.346,-68.283
122270,36.064,-93.794
122271,39.756,-80.347
122272,41.906,-89.337
122273,39.792,-76.908
122274,38.794,-77.044
122275,38.866,-77.373
122276,38.978,-76.948
122277,43.824,-79.165
122278,38.99,-76.921
122279,48.479,-91.439
122280,44.861,-92.999
122281,42.865,-71.202
122282,46.418,-80.86
122283,44.602,-80.57
122284,42.2,-72.623
122285,42.752,-71.526
122286,46.547,-83.704
122287,45.674,-62.654
122288,41.19,-74.357
122289,43.065,-76.098
122290,43.37,-80.958
122291,45.328,-64.468
122292,40.181,-83.182
122293,45.574,-75.675
122294,45.444,-73.441
122295,42.622,-71.6
122296,40.076,-82.981
122297,39.808,-84.06
122298,44.88,-93.246
122299,39.252,-76.962
122300,43.734,-71.593
122301,40.25,-74.086
122302,41.467,-71.298
122303,40.812,-73.959
122304,45.419,-75.743
122305,44.737,-93.599
122306,44.958,-85.65
122307,47.249,-68.591
122308,37.715,-84.296
122309,44.972,-93.126
122310,44.497,-73.152
122311,45.491,-93.232
122312,41.539,-82.862
122313,37.734,-78.389
122314,43.012,-90.014
122315,46.447,-93.641
122316,45.403,-75.689
122317,28.346,-82.013
122318,44.35,-79.649
122319,45.314,-75.843
122320,35.698,-82.397
122321,38.036,-84.495
122322,36.516,-87.33
122323,46.574,-80.81
122324,45.991,-66.867
122325,40.508,-74.464
122326,36.315,-92.43
122327,46.03,-65.04
122328,46.52,-84.319
122329,41.197,-81.571
122330,44.524,-76.375
122331,42.99,-87.9
122332,44.747,-79.656
122333,44.105,-79.466
122334,39.965,-84.169
122335,40.24,-76.219
122336,46.104,-64.786
122337,43.078,-89.406
122338,44.282,-72.578
122339,43.271,-79.96
122340,45.238,-67.232
122341,41.919,-91.413
122342,44.305,-93.261
122343,46.231,-66.609
122344,28.569,-82.319
122345,35.392,-83.727
122346,39.045,-77.311
122347,30.626,-81.608
122348,42.846,-73.099
122349,48.45,-90.719
122350,35.763,-78.783
122351,46.591,-93.284
122352,39.104,-77.11
122353,45.04,-73.078
122354,38.696,-90.398
122355,46.433,-64.118
122356,42.339,-89.068
122357,38.588,-90.356
122358,28.936,-80.892
122359,41.894,-88.14
122360,42.438,-71.205
122361,39.425,-74.774
122362,46.363,-62.875
122363,45.37,-84.956
122364,33.541,-79.176
122365,39.859,-86.127
122366,43.453,-80.458
122367,44.537,-80.936
122368,43.346,-80.298
122369,45.462,-73.885
122370,48.063,-88.644
122371,46.488,-87.23
122372,43.519,-79.61
122373,40.766,-77.844
122374,37.204,-89.633
122375,36.443,-94.189
122376,43.333,-71.702
122377,46.124,-68.555
122378,38.923,-77.184
122379,33.584,-86.659
122380,47.327,-94.06
122381,32.55,-93.567
122382,45.388,-65.986
122383,43.992,-73.049
122384,40.854,-73.568
122385,45.346,-80.187
122386,29.592,-94.996
122387,47.638,-65.615
122388,38.481,-90.211
122389,44.038,-92.506
122390,38.943,-83.373
122391,40.067,-83.048
122392,38.92,-77.119
122393,42.402,-90.398
122394,44.157,-88.444
122395,35.05,-79.623
122396,40.856,-79.413
122397,44.215,-76.424
122398,39.32,-84.317
122399,38.467,-90.064
122400,38.473,-90.363
122401,44.782,-76.237
122402,44.236,-76.484
122403,41.594,-87.063
122404,41.475,-81.572
122405,44.906,-93.276
122406,40.729,-92.874
122407,47.666,-70.628
122408,38.834,-78.38
122409,46.098,-67.588
122410,41.828,-87.676
122411,40.208,-83.031
122412,43.512,-80.205
122413,43.384,-89.704
122414,35.283,-80.366
122415,37.265,-77.588
122416,38.964,-77.853
122417,38.652,-90.305
122418,44.389,-72.445
122419,44.767,-93.09
122420,42.195,-88.266
122421,42.494,-83.87
122422,37.203,-76.739
122423,39.959,-75.189
122424,44.811,-72.109
122425,30.63,-81.581
122426,41.502,-90.544
122427,40.425,-86.921
122428,42.586,-71.594
122429,42.231,-71.596
122430,43.092,-89.318
122431,38.631,-90.266
122432,34.365,-89.526
122433,42.317,-87.983
122434,38.254,-88.739
122435,45.373,-75.701
122436,39.055,-94.738
122437,41.808,-82.64
122438,36.298,-82.322
122439,42.114,-88.072
122440,47.732,-90.439
122441,37.266,-89.452
122442,44.249,-83.458
122443,39.955,-74.142
122444,44.768,-93.649
122445,43.041,-71.941
122446,42.787,-73.602
122447,41.408,-93.107
122448,44.303,-72.344
122449,35.806,-75.862
122450,36.093,-86.538
122451,43.771,-73.075
122452,41.965,-91.589
122453,39.1,-76.53
122454,44.469,-89.258
122455,42.334,-83.024
122456,43.661,-79.458
122457,44.166,-76.257
122458,39.739,-84.654
122459,33.842,-84.542
122460,34.551,-82.37
122461,35.03,-85.3
122462,43.97,-80.025
122463,41.898,-80.786
122464,42.446,-71.086
122465,44.639,-63.588
122466,36.347,-82.294
122467,43.34,-89.795
122468,46.711,-94.267
122469,45.217,-93.637
122470,43.274,-89.747
122471,40.612,-79.164
122472,42.453,-71.371
122473,40.809,-76.626
122474,46.012,-77.452
122475,47.712,-68.74
122476,39.422,-77.419
122477,42.013,-88.353
122478,43.672,-72.629
122479,39.164,-75.498
122480,39.008,-90.944
122481,49.918,-74.372
122482,44.382,-77.317
122483,43.716,-79.225
122484,38.882,-76.986
122485,33.117,-94.585
122486,32.79,-79.934
122487,45.411,-73.931
122488,46.423,-63.328
122489,44.854,-73.293
122490,41.702,-86.247
122491,42.553,-73.212
122492,45.185,-72.62
122493,41.66,-87.537
122494,44.409,-72.526
122495,42.51,-85.259
122496,36.072,-79.84
122497,41.438,-90.552
122498,46.496,-80.987
122499,43.376,-89.766
122500,43.335,-79.901
122501,34.758,-92.413
122502,41.201,-74.447
122503,44.715,-93.334
122504,43.468,-89.663
122505,47.427,-70.45
122506,42.101,-80.102
122507,42.706,-83.487
122508,42.782,-73.708
122509,42.304,-71.087
122510,33.828,-84.261
122511,39.032,-77.733
122512,41.885,-89.354
122513,38.565,-86.618
122514,32.518,-94.729
122515,46.547,-87.378
122516,40.076,-88.206
122517,40.231,-75.848
122518,40.012,-74.905
122519,42.554,-83.08
122520,42.415,-83.237
122521,45.312,-75.935
122522,38.845,-77.239
122523,35.93,-81.51
122524,42.117,-80.07
122525,43.564,-80.232
122526,45.037,-93.181
122527,43.177,-87.887
122528,40.833,-73.47
122529,31.298,-89.268
122530,43.445,-91.17
122531,45.949,-79.082
122532,42.222,-72.671
122533,44.925,-93.274
122534,41.693,-72.737
122535,49.045,-66.859
122536,43.273,-79.969
122537,37.961,-87.675
122538,38.109,-92.551
122539,40.874,-74.034
122540,41.434,-81.889
122541,39.905,-82.653
122542,35.799,-78.794
122543,40.761,-73.443
122544,39.337,-82.077
122545,43.111,-71.463
122546,44.935,-93.356
122547,35.439,-78.533
122548,34.719,-86.536
122549,41.857,-73.62
122550,42.068,-87.731
122551,39.948,-74.07
122552,39.262,-84.536
122553,33.923,-88.265
122554,36.198,-86.648
122555,43.912,-69.876
122556,41.832,-74.301
122557,43.172,-85.6
122558,39.191,-92.106
122559,38.978,-77.342
122560,44.555,-73.122
122561,40.773,-73.943
122562,42.997,-78.753
122563,42.256,-72.595
122564,43.183,-80.382
122565,43.155,-70.628
122566,41.932,-87.681
122567,30.554,-87.051
122568,43.041,-88.409
122569,42.507,-71.381
122570,32.631,-85.482
122571,41.997,-87.772
122572,40.726,-74.404
122573,40.703,-73.84
122574,39.947,-75.204
122575,40.702,-75.35
122576,44.962,-78.748
122577,42.515,-74.144
122578,44.886,-93.377
122579,36.099,-81.827
122580,43.417,-73.095
122581,41.75,-91.547
122582,38.89,-77.186
122583,41.756,-86.013
122584,47.575,-52.706
122585,43.807,-79.732
122586,37.106,-87.711
122587,41.843,-80.702
122588,42.409,-85.369
122589,44.2,-94.531
122590,44.053,-71.128
122591,45.366,-73.857
122592,36.5,-87.27
122593,42.29,-71.616
122594,42.852,-84.336
122595,33.58,-85.077
122596,37.376,-88.932
122597,44.515,-73.252
122598,35.758,-82.27
122599,44.136,-72.888
122600,38.856,-77.158
122601,43.676,-79.387
122602,38.808,-90.168
122603,41.674,-70.091
122604,35.624,-77.367
122605,41.194,-73.512
122606,43.452,-80.506
122607,38.606,-90.34
122608,41.851,-71.449
122609,45.149,-93.065
122610,41.657,-69.958
122611,44.923,-93.334
122612,42.348,-88.77
122613,30.026,-82.87
122614,41.852,-88.193
122615,38.885,-77.033
122616,40.708,-73.836
122617,37.902,-84.363
122618,41.149,-83.651
122619,37.243,-84.501
122620,38.635,-90.283
122621,45.77,-62.863
122622,39.468,-77
122623,46.306,-86.652
122624,42.463,-76.498
122625,43.636,-79.775
122626,35.919,-86.402
122627,42.459,-76.517
122628,42.367,-72.583
122629,44.595,-93.083
122630,40.138,-76.381
122631,38.969,-84.573
122632,45.162,-93.271
122633,46.014,-60.398
122634,41.971,-91.63
122635,46.566,-87.445
122636,38.973,-77.399
122637,39.933,-81.408
122638,44.176,-77.358
122639,44.657,-71.223
122640,42.109,-71.319
122641,42.873,-76.967
122642,43.328,-89.607
122643,43.313,-89.722
122644,42.048,-78.669
122645,34.33,-78.589
122646,40.229,-82.48
122647,42.186,-88.07
122648,40.606,-74.383
122649,45.137,-93.449
122650,43.43,-79.912
122651,35.307,-94.128
122652,46.447,-80.881
122653,44.604,-79.923
122654,47.556,-69.879
122655,40.663,-73.979
122656,38.626,-76.52
122657,43.782,-79.38
122658,42.263,-72.652
122659,43.215,-89.84
122660,39.703,-83.911
122661,42.664,-88.257
122662,44.744,-79.868
122663,36.912,-76.071
122664,38.595,-92.228
122665,37.525,-77.56
122666,47.925,-92.658
122667,43.436,-80.247
122668,43.167,-70.593
122669,39.968,-76.17
122670,41.655,-70.482
122671,42.646,-70.621
122672,41.962,-79.762
122673,45.594,-75.087
122674,37.087,-88.593
122675,44.742,-84.257
122676,43.692,-79.307
122677,33.778,-84.353
122678,43.775,-73.098
122679,38.747,-77.69
122680,38.948,-76.231
122681,42.395,-71.157
122682,41.464,-81.268
122683,44.967,-93.382
122684,35.82,-79.104
122685,46.344,-83.231
122686,40.577,-74.469
122687,41.015,-81.767
122688,42.644,-80.822
122689,45.117,-75.652
122690,46.573,-81.188
122691,46.067,-63.004
122692,42.451,-76.467
122693,38.645,-90.234
122694,41.901,-87.725
122695,40.718,-73.323
122696,45.632,-78.372
122697,37.396,-77.479
122698,41.207,-81.7
122699,41.826,-88.065
122700,41.218,-73.006
122701,37.584,-77.462
122702,45.357,-75.618
122703,41.908,-80.605
122704,40.554,-74.107
122705,42.441,-89.063
122706,38.798,-84.145
122707,42.924,-81.385
122708,45.564,-62.009
122709,33.841,-84.541
122710,40.18,-74.015
122711,41.963,-80.623
122712,44.847,-93.503
122713,45.519,-73.52
122714,35.267,-85.794
122715,41.855,-80.762
122716,41.341,-85.409
122717,45.29,-72.222
122718,35.702,-78.639
122719,39.946,-83.009
122720,44.661,-72.862
122721,41.463,-71.623
122722,42.308,-83.755
122723,46.291,-60.423
122724,44.353,-78.294
122725,40.494,-90.675
122726,48.392,-54.207
122727,42.507,-92.473
122728,41.196,-78.511
122729,43.498,-72.379
122730,38.422,-76.062
122731,40.791,-73.927
122732,38.87,-84.062
122733,44.685,-79.054
122734,45.423,-63.164
122735,44.073,-89.267
122736,43.695,-89.877
122737,44.535,-73.277
122738,42.252,-88.932
122739,43.158,-71.078
122740,44.448,-64.412
122741,41.642,-70.563
122742,44.875,-76.038
122743,44.339,-71.732
122744,40.08,-76.244
122745,42.469,-71.462
122746,41.136,-87.989
122747,42.172,-87.861
122748,34.85,-87.559
122749,38.728,-90.223
122750,43.159,-71.559
122751,44.756,-93.15
122752,39.351,-77.227
122753,41.684,-83.368
122754,42.043,-88.337
122755,38.48,-90.505
122756,45.531,-73.501
122757,42.005,-87.842
122758,38.643,-90.51
122759,41.217,-76.191
122760,41.966,-87.697
122761,40.879,-73.195
122762,45.543,-73.317
122763,46.101,-74.156
122764,40.114,-88.209
122765,45.011,-71.636
122766,44.271,-69.76
122767,30.316,-84.316
122768,38.936,-77.311
122769,36.003,-78.894
122770,41.369,-81.817
122771,41.812,-87.592
122772,38.706,-90.371
122773,45.796,-82.739
122774,40.424,-86.917
122775,41.716,-75.562
122776,43.709,-72.33
122777,48.407,-71.246
122778,36.557,-87.143
122779,35.036,-85.147
122780,42.178,-87.912
122781,41.77,-90.762
122782,38.045,-78.811
122783,41.381,-71.585
122784,34.03,-84.311
122785,42.645,-81.897
122786,43.817,-72.256
122787,41.088,-89.443
122788,36.595,-79.466
122789,35.486,-83.815
122790,45.433,-73.998
122791,47.636,-65.616
122792,35.15,-89.99
122793,45.408,-73.371
122794,46.002,-68.535
122795,44.859,-93.026
122796,35.997,-84.218
122797,45.915,-64.376
122798,41.897,-88.045
122799,41.532,-70.671
122800,44.858,-93.601
122801,41.294,-76.395
122802,43.679,-80.442
122803,43.055,-89.432
122804,48.379,-89.589
122805,42.95,-81.625
122806,38.938,-74.966
122807,45.783,-92.684
122808,43.372,-80.985
122809,45.272,-75.703
122810,43.851,-78.97
122811,47.42,-66.869
122812,45.572,-78.681
122813,43.474,-80.562
122814,43.26,-89.741
122815,31.902,-89.901
122816,41.257,-81.579
122817,45.363,-84.941
122818,44.848,-71.04
122819,46.511,-84.299
122820,34.085,-80.908
122821,35.787,-78.781
122822,42.484,-83.973
122823,47.609,-92.389
122824,38.763,-75.141
122825,45.144,-67.33
122826,42.829,-71.487
122827,35.273,-80.421
122828,44.932,-92.924
122829,44.904,-78.374
122830,41.18,-78.54
122831,46.293,-72.523
122832,38.723,-90.15
122833,45.646,-61.757
122834,41.687,-87.575
122835,40.603,-73.982
122836,41.836,-73.325
122837,40.801,-74.801
122838,47.637,-94.861
122839,36.633,-82.15
122840,34.089,-87.202
122841,45.818,-64.578
122842,41.685,-86.259
122843,28.515,-81.639
122844,39.039,-77.459
122845,43.361,-72.498
122846,43.151,-90.183
122847,39.484,-88.176
122848,43.684,-80.435
122849,49.912,-74.375
122850,44.93,-93.174
122851,43.355,-89.686
122852,40.726,-73.862
122853,42.338,-71.157
122854,40.817,-74.224
122855,44.467,-88.037
122856,39.512,-84.721
122857,45.179,-93.287
122858,46.414,-62.204
122859,46.402,-63.795
122860,36.013,-83.444
122861,41.107,-73.442
122862,41.676,-72.863
122863,45.426,-73.935
122864,46.624,-91.464
122865,42.007,-70.881
122866,44.401,-72.918
122867,44.496,-72.298
122868,39.214,-94.426
122869,40.443,-79.947
122870,39.136,-86.508
122871,41.916,-80.735
122872,42.821,-72.158
122873,34.786,-87.752
122874,46.439,-81.172
122875,45.618,-73.55
122876,39.197,-77.052
122877,46.421,-84.23
122878,46.386,-62.147
122879,40.798,-73.58
122880,41.246,-80.414
122881,40.627,-82.073
122882,48.443,-89.23
122883,41.187,-86.725
122884,45.963,-66.64
122885,44.981,-79.761
122886,45.281,-80.058
122887,40.437,-86.938
122888,41.926,-80.75
122889,42.279,-83.752
122890,48.33,-89.32
122891,38.902,-76.98
122892,45.34,-79.841
122893,39.113,-77.055
122894,44.498,-73.238
122895,39.599,-77.974
122896,36.544,-76.583
122897,41.649,-72.333
122898,45.807,-94.976
122899,44.253,-73.971
122900,36.703,-81.993
122901,35.507,-93.321
122902,31.837,-90.394
122903,41.489,-81.402
122904,41.887,-87.614
122905,30.327,-87.286
122906,32.314,-90.163
122907,42.598,-83.093
122908,31.047,-89.091
122909,34.029,-85.26
122910,42.219,-88.352
122911,35.811,-78.691
122912,34.898,-79.581
122913,43.296,-87.955
122914,46.224,-82.074
122915,44.8,-93.142
122916,38.787,-77.25
122917,33.136,-91.923
122918,43.887,-78.827
122919,40.437,-74.386
122920,43.782,-79.377
122921,42.44,-84.128
122922,39.877,-86.299
122923,42.515,-71.188
122924,43.07,-89.484
122925,44.181,-77.579
122926,38.692,-90.339
122927,43.222,-89.703
122928,40.099,-76.31
122929,41.457,-72.813
122930,38.655,-90.358
122931,43.57,-79.994
122932,42.467,-83.137
122933,47.672,-52.786
122934,44.276,-73.224
122935,41.982,-87.668
122936,33.572,-85.099
122937,51.094,-93.772
122938,30.381,-90.654
122939,44.146,-94.019
122940,41.03,-90.022
122941,42.587,-84.018
122942,41.282,-81.802
122943,40.821,-82.032
122944,42.362,-83.294
122945,43.144,-77.427
122946,41.141,-87.962
122947,40.943,-74.129
122948,38.956,-76.353
122949,39.904,-74.922
122950,43.053,-87.911
122951,42.931,-78.101
122952,39.826,-86.189
122953,38.981,-77.132
122954,40.916,-74.09
122955,40.816,-73.945
122956,34.119,-84.516
122957,42.408,-71.33
122958,45.621,-75.922
122959,34.781,-87.665
122960,44.999,-92.872
122961,45.041,-83.476
122962,40.159,-75.228
122963,37.585,-77.462
122964,38.92,-94.663
122965,46.196,-61.282
122966,48.697,-85.641
122967,45.986,-60.155
122968,40.244,-76.455
122969,38.964,-77.261
122970,42.366,-71.255
122971,47.569,-52.677
122972,41.932,-74.828
122973,40.177,-74.354
122974,43.324,-80.325
122975,42.486,-87.971
122976,42.626,-88.123
122977,40.076,-82.881
122978,45.535,-94.243
122979,35.71,-78.769
122980,29.827,-90.148
122981,40.635,-74.035
122982,40.023,-83.014
122983,40.446,-77.202
122984,45.31,-72.168
122985,40.15,-75.506
122986,34.588,-86.529
122987,44.472,-80.087
122988,35.788,-78.712
122989,32.365,-89.039
122990,44.61,-80.6
122991,43.205,-79.957
122992,45.422,-94.082
122993,39.966,-82.954
122994,45.146,-93.156
122995,40.798,-79.65
122996,43.591,-79.518
122997,43.622,-79.574
122998,45.444,-64.879
122999,40.902,-74.991
123000,35.297,-80.721
123001,35.928,-78.853
123002,38.937,-76.992
123003,34.211,-77.834
123004,40.17,-75.073
123005,39.719,-75.76
123006,41.46,-81.382
123007,45.058,-93.01
123008,44.754,-63.659
123009,42.974,-74.013
123010,35.398,-80.553
123011,44.547,-73.038
123012,45.311,-75.902
123013,39.706,-75.712
123014,41.746,-72.347
123015,41.439,-72.059
123016,46.121,-93.002
123017,40.59,-74.119
123018,43.051,-88.03
123019,43.126,-73.753
123020,42.78,-87.78
123021,45.281,-75.691
123022,47.191,-93.23
123023,44.816,-75.576
123024,44.007,-73.152
123025,45.912,-60.515
123026,34.71,-86.634
123027,38.516,-78.434
123028,36.069,-78.853
123029,39.226,-76.072
123030,31.646,-91.211
123031,32.423,-84.911
123032,37.357,-83.105
123033,44.705,-63.844
123034,48.071,-90.627
123035,44.988,-93.205
123036,44.039,-92.506
123037,43.35,-89.754
123038,40.205,-88.397
123039,35.941,-83.891
123040,42.595,-73.882
123041,42.409,-88.721
123042,43.146,-70.981
123043,40.869,-73.919
123044,44.768,-66.742
123045,41.219,-81.37
123046,44.566,-79.571
123047,45.641,-75.54
123048,43.275,-79.904
123049,42.556,-71.348
123050,42.062,-70.228
123051,43.264,-89.915
123052,42.182,-73.366
123053,30.399,-91.122
123054,39.207,-74.71
123055,43.326,-89.965
123056,43.038,-78.954
123057,41.943,-74.168
123058,37.277,-78.429
123059,39.322,-77.731
123060,40.754,-73.708
123061,40.998,-80.638
123062,44.491,-73.145
123063,48.079,-89.796
123064,31.277,-85.717
123065,34.707,-86.632
123066,43.625,-84.253
123067,32.484,-85.603
123068,45.052,-93.35
123069,39.949,-86.137
123070,42.662,-73.746
123071,44.907,-93.287
123072,44.665,-79.849
123073,41.686,-71.401
123074,42.41,-76.433
123075,43.067,-87.896
123076,38.934,-76.738
123077,44.963,-93.175
123078,42.579,-71.484
123079,39.087,-77.526
123080,45.286,-75.644
123081,45.47,-74.179
123082,45.893,-64.363
123083,38.952,-75.937
123084,40.271,-74.727
123085,28.406,-81.429
123086,45.362,-80.023
123087,40.749,-74.288
123088,44.607,-63.495
123089,39.201,-86.244
123090,35.419,-80.95
123091,36.066,-86.558
123092,47.228,-93.567
123093,42.243,-72.623
123094,44.465,-93.181
123095,46.416,-63.096
123096,43.744,-73.047
123097,42.704,-83.092
123098,38.941,-77.024
123099,44.254,-72.543
123100,42.532,-71.209
123101,40.623,-82.183
123102,38.977,-77.152
123103,44.641,-63.604
123104,44.014,-73.184
123105,29.642,-82.268
123106,40.239,-82.298
123107,45.141,-94.772
123108,30.539,-85.92
123109,38.666,-78.483
123110,40.106,-83.119
123111,31.162,-88.887
123112,45.979,-64.346
123113,43.336,-89.643
123114,44.936,-93.028
123115,33.854,-83.392
123116,44.532,-93.907
123117,45.132,-93.07
123118,46.406,-84.571
123119,45.383,-71.908
123120,44.326,-72.988
123121,30.505,-87.222
123122,40.467,-82.635
123123,43.548,-80.221
123124,40.777,-73.975
123125,41.413,-82.075
123126,49.79,-94.474
123127,44.386,-64.967
123128,30.689,-81.457
123129,42.311,-74.178
123130,45.594,-77.324
123131,30.481,-91.133
123132,38.751,-90.212
123133,34.08,-77.833
123134,45.545,-94.151
123135,42.742,-70.797
123136,44.447,-92.269
123137,42.184,-72.666
123138,29.206,-82.047
123139,45.508,-92.419
123140,48.04,-89.667
123141,42.434,-71.456
123142,41.155,-75.973
123143,44.977,-85.732
123144,34.477,-81.538
123145,28.589,-80.877
123146,40.975,-73.952
123147,43.423,-71.332
123148,39.506,-79.452
123149,39.57,-78.122
123150,39.189,-76.896
123151,41.321,-72.925
123152,42.613,-75.49
123153,42.29,-85.6
123154,44.961,-93.174
123155,44.791,-68.774
123156,42.407,-71.332
123157,45.357,-84.942
123158,32.279,-89.035
123159,45.141,-64.503
123160,42.886,-79.271
123161,41.781,-93.86
123162,43.875,-71.101
123163,37.617,-77.327
123164,36.599,-81.25
123165,45.374,-63.267
123166,45.466,-75.581
123167,43.286,-71.75
123168,38.616,-90.248
123169,43.055,-89.336
123170,45.457,-64.855
123171,33.95,-84.364
123172,35.998,-84.024
123173,45.392,-75.651
123174,33.958,-83.437
123175,39.353,-76.652
123176,40.55,-79.872
123177,48.228,-89.783
123178,45.174,-92.777
123179,41.374,-71.957
123180,32.156,-81.105
123181,45.498,-93.261
123182,43.625,-81.447
123183,40.725,-73.98
123184,44.841,-85.96
123185,46.117,-60.183
123186,39.002,-77.067
123187,45.831,-92.675
123188,41.979,-87.862
123189,45.514,-88.796
123190,45.682,-73.757
123191,39.423,-84.234
123192,42.975,-81.253
123193,40.565,-75.101
123194,44.43,-73.201
123195,45.449,-73.592
123196,41.644,-93.659
123197,41.952,-87.767
123198,41.656,-91.572
123199,40.569,-74.18
123200,45.368,-75.915
123201,35.518,-83.101
123202,40.618,-75.463
123203,38.819,-77.554
123204,44.275,-77.341
123205,40.009,-75.255
123206,39.004,-77.249
123207,45.718,-85.509
123208,41.779,-88.146
123209,41.784,-88.447
123210,45.018,-93.024
123211,43.854,-78.967
123212,45.189,-85.346
123213,40.255,-89.014
123214,38.432,-77.935
123215,42.201,-71.095
123216,44.631,-64.797
123217,41.73,-71.391
123218,44.321,-72.328
123219,45.431,-73.591
123220,34.004,-83.382
123221,41.751,-91.551
123222,42.685,-70.779
123223,36.03,-82.563
123224,36.398,-82.123
123225,30.815,-84.016
123226,41.62,-81.204
123227,45.716,-70.693
123228,43.173,-91.253
123229,41.779,-72.731
123230,35.056,-85.143
123231,49.609,-87.954
123232,33.487,-82.147
123233,35.201,-89.87
123234,44.455,-65.266
123235,32.654,-85.486
123236,40.968,-74.13
123237,35.431,-80.017
123238,38.995,-77.004
123239,40.554,-89.25
123240,48.092,-88.596
123241,40.041,-75.197
123242,38.763,-78.28
123243,38.922,-77.051
123244,44.781,-85.649
123245,35.525,-78.408
123246,45.285,-75.914
123247,40.026,-83.018
123248,41.859,-87.757
123249,46.041,-70.403
123250,40.721,-73.916
123251,41.905,-80.669
123252,43.672,-72.264
123253,31.387,-89.202
123254,44.383,-77.314
123255,44.3,-81.588
123256,43.052,-89.373
123257,39.625,-84.118
123258,43.158,-73.698
123259,42.437,-88.458
123260,41.379,-75.292
123261,37.537,-77.961
123262,48.821,-54.284
123263,42.659,-73.678
123264,41.036,-81.353
123265,40.511,-76.096
123266,42.419,-71.24
123267,40.589,-74.749
123268,42.657,-83.184
123269,40.899,-73.913
123270,39.315,-76.618
123271,34.602,-86.737
123272,40.526,-80.073
123273,34.681,-92.464
123274,41.129,-78.512
123275,35.788,-82.302
123276,44.903,-93.252
123277,44.034,-92.435
123278,44.754,-65.512
123279,39.252,-84.585
123280,43.232,-72.906
123281,41.731,-74.234
123282,40.023,-74.913
123283,41.985,-71.352
123284,45.282,-75.271
123285,43.728,-79.597
123286,41.877,-73.038
123287,41.655,-87.563
123288,39.327,-82.299
123289,39.223,-83.507
123290,38.46,-90.421
123291,44.356,-78.272
123292,44.986,-93.19
123293,48.332,-78.636
123294,36.112,-82.336
123295,42.603,-83.103
123296,33.5,-86.801
123297,41.768,-87.56
123298,41.438,-87.986
123299,44.494,-63.913
123300,40.248,-76.917
123301,41.389,-71.639
123302,41.553,-70.64
123303,41.815,-71.503
123304,39.379,-77.57
123305,42.936,-75.859
123306,36.943,-92.661
123307,41.55,-90.558
123308,41.039,-75.284
123309,41.371,-73.747
123310,37.39,-79.166
123311,43.137,-80.71
123312,41.128,-81.53
123313,44.628,-63.466
123314,45.061,-74.781
123315,39.459,-88.144
123316,42.641,-73.797
123317,41.972,-71.341
123318,44.907,-93.333
123319,45.57,-75.61
123320,36.028,-86.679
123321,42.284,-71.696
123322,35.735,-82.467
123323,41.977,-80.638
123324,38.77,-77.15
123325,44.041,-73.837
123326,43.132,-88.137
123327,30.996,-91.363
123328,35.64,-82.61
123329,45.265,-66.088
123330,41.855,-88.198
123331,35.454,-82.694
123332,30.441,-94.771
123333,46.407,-92.415
123334,38.907,-76.974
